RACE,UNEDITED,CANDIDATE,VOTES,COUNTY
Proposition D – Collin County,Proposition D – Collin County.3 - UNDER VOTES,UNDER VOTES,2082,Colin
Proposition E – Collin County,Proposition E – Collin County - For,For,35694,Colin
Proposition E – Collin County,Proposition E – Collin County.1 - Against,Against,11406,Colin
Proposition E – Collin County,Proposition E – Collin County.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition E – Collin County,Proposition E – Collin County.3 - UNDER VOTES,UNDER VOTES,1660,Colin
Proposition A – City of Allen,Proposition A – City of Allen - For,For,4400,Colin
Proposition A – City of Allen,Proposition A – City of Allen.1 - Against,Against,1210,Colin
Proposition A – City of Allen,Proposition A – City of Allen.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition A – City of Allen,Proposition A – City of Allen.3 - UNDER VOTES,UNDER VOTES,86,Colin
Proposition B – City of Allen,Proposition B – City of Allen - For,For,3167,Colin
Proposition B – City of Allen,Proposition B – City of Allen.1 - Against,Against,2377,Colin
Proposition B – City of Allen,Proposition B – City of Allen.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition B – City of Allen,Proposition B – City of Allen.3 - UNDER VOTES,UNDER VOTES,152,Colin
Proposition C – City of Allen,Proposition C – City of Allen - For,For,2429,Colin
Proposition C – City of Allen,Proposition C – City of Allen.1 - Against,Against,3102,Colin
Proposition C – City of Allen,Proposition C – City of Allen.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition C – City of Allen,Proposition C – City of Allen.3 - UNDER VOTES,UNDER VOTES,165,Colin
Proposition D – City of Allen,Proposition D – City of Allen - For,For,3490,Colin
Proposition D – City of Allen,Proposition D – City of Allen.1 - Against,Against,2086,Colin
Proposition D – City of Allen,Proposition D – City of Allen.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition D – City of Allen,Proposition D – City of Allen.3 - UNDER VOTES,UNDER VOTES,120,Colin
Proposition E – City of Allen,Proposition E – City of Allen - For,For,3699,Colin
Proposition E – City of Allen,Proposition E – City of Allen.1 - Against,Against,1905,Colin
Proposition E – City of Allen,Proposition E – City of Allen.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition E – City of Allen,Proposition E – City of Allen.3 - UNDER VOTES,UNDER VOTES,92,Colin
Alderman Place 1 – City of Josephine,Alderman Place 1 – City of Josephine - Doug Ewing,Doug Ewing,80,Colin
Alderman Place 1 – City of Josephine,Alderman Place 1 – City of Josephine.1 - OVER VOTES,OVER VOTES,0,Colin
Alderman Place 1 – City of Josephine,Alderman Place 1 – City of Josephine.2 - UNDER VOTES,UNDER VOTES,40,Colin
Alderman Place 2 – City of Josephine,Alderman Place 2 – City of Josephine - Jane Ridgway,Jane Ridgway,44,Colin
Alderman Place 2 – City of Josephine,Alderman Place 2 – City of Josephine.1 - Brad Ahlfinger,Brad Ahlfinger,67,Colin
Alderman Place 2 – City of Josephine,Alderman Place 2 – City of Josephine.2 - OVER VOTES,OVER VOTES,0,Colin
Alderman Place 2 – City of Josephine,Alderman Place 2 – City of Josephine.3 - UNDER VOTES,UNDER VOTES,9,Colin
Alderman Place 3 – City of Josephine,Alderman Place 3 – City of Josephine - Alex Esquivel,Alex Esquivel,74,Colin
Alderman Place 3 – City of Josephine,Alderman Place 3 – City of Josephine.1 - OVER VOTES,OVER VOTES,0,Colin
Alderman Place 3 – City of Josephine,Alderman Place 3 – City of Josephine.2 - UNDER VOTES,UNDER VOTES,46,Colin
Alderman Place 4 – City of Josephine,Alderman Place 4 – City of Josephine - Pamela Sardo,Pamela Sardo,35,Colin
Alderman Place 4 – City of Josephine,Alderman Place 4 – City of Josephine.1 - Chad Hawkins,Chad Hawkins,34,Colin
Alderman Place 4 – City of Josephine,Alderman Place 4 – City of Josephine.2 - Douglas E. Thomas,Douglas E. Thomas,38,Colin
Alderman Place 4 – City of Josephine,Alderman Place 4 – City of Josephine.3 - OVER VOTES,OVER VOTES,0,Colin
Alderman Place 4 – City of Josephine,Alderman Place 4 – City of Josephine.4 - UNDER VOTES,UNDER VOTES,13,Colin
Mayor – City of Lavon,Mayor – City of Lavon - Tyler West,Tyler West,80,Colin
Mayor – City of Lavon,Mayor – City of Lavon.1 - Vicki L. Sanson,Vicki L. Sanson,224,Colin
Mayor – City of Lavon,Mayor – City of Lavon.2 - Letty Harrison,Letty Harrison,25,Colin
Mayor – City of Lavon,Mayor – City of Lavon.3 - OVER VOTES,OVER VOTES,0,Colin
Mayor – City of Lavon,Mayor – City of Lavon.4 - UNDER VOTES,UNDER VOTES,19,Colin
"City Council, Place 2 – City of  Lavon","City Council, Place 2 – City of  Lavon - Mike Cook",Mike Cook,252,Colin
"City Council, Place 2 – City of  Lavon","City Council, Place 2 – City of  Lavon.1 - OVER VOTES",OVER VOTES,0,Colin
"City Council, Place 2 – City of  Lavon","City Council, Place 2 – City of  Lavon.2 - UNDER VOTES",UNDER VOTES,96,Colin
"City Council, Place 4 – City of Lavon","City Council, Place 4 – City of Lavon - Ted Dill",Ted Dill,164,Colin
"City Council, Place 4 – City of Lavon","City Council, Place 4 – City of Lavon.1 - Tracy Filo",Tracy Filo,102,Colin
"City Council, Place 4 – City of Lavon","City Council, Place 4 – City of Lavon.2 - OVER VOTES",OVER VOTES,0,Colin
"City Council, Place 4 – City of Lavon","City Council, Place 4 – City of Lavon.3 - UNDER VOTES",UNDER VOTES,82,Colin
Mayor,Mayor - City of Lowry Crossing - Bob Petitt,Bob Petitt,90,Colin
Mayor,Mayor - City of Lowry Crossing.1 - OVER VOTES,OVER VOTES,0,Colin
Mayor,Mayor - City of Lowry Crossing.2 - UNDER VOTES,UNDER VOTES,39,Colin
City Council Ward 1 – City of Lowry Crossing,City Council Ward 1 – City of Lowry Crossing - Scott Pitchure,Scott Pitchure,14,Colin
City Council Ward 1 – City of Lowry Crossing,City Council Ward 1 – City of Lowry Crossing.1 - Pat Kelly,Pat Kelly,11,Colin
City Council Ward 1 – City of Lowry Crossing,City Council Ward 1 – City of Lowry Crossing.2 - OVER VOTES,OVER VOTES,0,Colin
City Council Ward 1 – City of Lowry Crossing,City Council Ward 1 – City of Lowry Crossing.3 - UNDER VOTES,UNDER VOTES,6,Colin
City Council Ward 2 – City of Lowry Crossing,City Council Ward 2 – City of Lowry Crossing - Cynthia Sandlin,Cynthia Sandlin,33,Colin
City Council Ward 2 – City of Lowry Crossing,City Council Ward 2 – City of Lowry Crossing.1 - OVER VOTES,OVER VOTES,0,Colin
City Council Ward 2 – City of Lowry Crossing,City Council Ward 2 – City of Lowry Crossing.2 - UNDER VOTES,UNDER VOTES,8,Colin
City Council Ward 3 – City of Lowry Crossing,City Council Ward 3 – City of Lowry Crossing - Cindy Cash,Cindy Cash,34,Colin
City Council Ward 3 – City of Lowry Crossing,City Council Ward 3 – City of Lowry Crossing.1 - OVER VOTES,OVER VOTES,0,Colin
City Council Ward 3 – City of Lowry Crossing,City Council Ward 3 – City of Lowry Crossing.2 - UNDER VOTES,UNDER VOTES,23,Colin
Proposition A – City of Lowry Crossing,Proposition A – City of Lowry Crossing - For,For,113,Colin
Proposition A – City of Lowry Crossing,Proposition A – City of Lowry Crossing.1 - Against,Against,14,Colin
Proposition A – City of Lowry Crossing,Proposition A – City of Lowry Crossing.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition A – City of Lowry Crossing,Proposition A – City of Lowry Crossing.3 - UNDER VOTES,UNDER VOTES,2,Colin
Proposition A – City of Melissa,Proposition A – City of Melissa - FOR,FOR,425,Colin
Proposition A – City of Melissa,Proposition A – City of Melissa.1 - AGAINST,AGAINST,113,Colin
Proposition A – City of Melissa,Proposition A – City of Melissa.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition A – City of Melissa,Proposition A – City of Melissa.3 - UNDER VOTES,UNDER VOTES,24,Colin
Proposition B – City of Melissa,Proposition B – City of Melissa - FOR,FOR,415,Colin
Proposition B – City of Melissa,Proposition B – City of Melissa.1 - AGAINST,AGAINST,124,Colin
Proposition B – City of Melissa,Proposition B – City of Melissa.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition B – City of Melissa,Proposition B – City of Melissa.3 - UNDER VOTES,UNDER VOTES,23,Colin
Proposition C – City of Melissa,Proposition C – City of Melissa - FOR,FOR,469,Colin
Proposition C – City of Melissa,Proposition C – City of Melissa.1 - AGAINST,AGAINST,72,Colin
Proposition C – City of Melissa,Proposition C – City of Melissa.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition C – City of Melissa,Proposition C – City of Melissa.3 - UNDER VOTES,UNDER VOTES,21,Colin
Proposition D – City of Melissa,Proposition D – City of Melissa - FOR,FOR,296,Colin
Proposition D – City of Melissa,Proposition D – City of Melissa.1 - AGAINST,AGAINST,239,Colin
Proposition D – City of Melissa,Proposition D – City of Melissa.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition D – City of Melissa,Proposition D – City of Melissa.3 - UNDER VOTES,UNDER VOTES,27,Colin
Proposition E – City of Melissa,Proposition E – City of Melissa - FOR,FOR,366,Colin
Proposition E – City of Melissa,Proposition E – City of Melissa.1 - AGAINST,AGAINST,143,Colin
Proposition E – City of Melissa,Proposition E – City of Melissa.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition E – City of Melissa,Proposition E – City of Melissa.3 - UNDER VOTES,UNDER VOTES,53,Colin
Proposition F – City of Melissa,Proposition F – City of Melissa - FOR,FOR,435,Colin
Proposition F – City of Melissa,Proposition F – City of Melissa.1 - AGAINST,AGAINST,98,Colin
Proposition F – City of Melissa,Proposition F – City of Melissa.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition F – City of Melissa,Proposition F – City of Melissa.3 - UNDER VOTES,UNDER VOTES,29,Colin
Proposition G – City of Melissa,Proposition G – City of Melissa - FOR,FOR,479,Colin
Proposition G – City of Melissa,Proposition G – City of Melissa.1 - AGAINST,AGAINST,52,Colin
Proposition G – City of Melissa,Proposition G – City of Melissa.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition G – City of Melissa,Proposition G – City of Melissa.3 - UNDER VOTES,UNDER VOTES,31,Colin
Proposition H – City of Melissa,Proposition H – City of Melissa - FOR,FOR,427,Colin
Proposition H – City of Melissa,Proposition H – City of Melissa.1 - AGAINST,AGAINST,107,Colin
Proposition H – City of Melissa,Proposition H – City of Melissa.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition H – City of Melissa,Proposition H – City of Melissa.3 - UNDER VOTES,UNDER VOTES,28,Colin
Proposition I – City of Melissa,Proposition I – City of Melissa - FOR,FOR,462,Colin
Proposition I – City of Melissa,Proposition I – City of Melissa.1 - AGAINST,AGAINST,64,Colin
Proposition I – City of Melissa,Proposition I – City of Melissa.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition I – City of Melissa,Proposition I – City of Melissa.3 - UNDER VOTES,UNDER VOTES,36,Colin
Proposition J – City of Melissa,Proposition J – City of Melissa - FOR,FOR,472,Colin
Proposition J – City of Melissa,Proposition J – City of Melissa.1 - AGAINST,AGAINST,59,Colin
Proposition J – City of Melissa,Proposition J – City of Melissa.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition J – City of Melissa,Proposition J – City of Melissa.3 - UNDER VOTES,UNDER VOTES,31,Colin
Proposition K – City of Melissa,Proposition K – City of Melissa - FOR,FOR,331,Colin
Proposition K – City of Melissa,Proposition K – City of Melissa.1 - AGAINST,AGAINST,205,Colin
Proposition K – City of Melissa,Proposition K – City of Melissa.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition K – City of Melissa,Proposition K – City of Melissa.3 - UNDER VOTES,UNDER VOTES,26,Colin
Proposition L – City of Melissa,Proposition L – City of Melissa - FOR,FOR,265,Colin
Proposition L – City of Melissa,Proposition L – City of Melissa.1 - AGAINST,AGAINST,261,Colin
Proposition L – City of Melissa,Proposition L – City of Melissa.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition L – City of Melissa,Proposition L – City of Melissa.3 - UNDER VOTES,UNDER VOTES,36,Colin
Proposition M – City of Melissa,Proposition M – City of Melissa - FOR,FOR,480,Colin
Proposition M – City of Melissa,Proposition M – City of Melissa.1 - AGAINST,AGAINST,64,Colin
Proposition M – City of Melissa,Proposition M – City of Melissa.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition M – City of Melissa,Proposition M – City of Melissa.3 - UNDER VOTES,UNDER VOTES,18,Colin
"City Council, Place 2 – City of Murphy","City Council, Place 2 – City of Murphy - Chi Egwuekwe",Chi Egwuekwe,502,Colin
"City Council, Place 2 – City of Murphy","City Council, Place 2 – City of Murphy.1 - W. Scott Smith",W. Scott Smith,675,Colin
"City Council, Place 2 – City of Murphy","City Council, Place 2 – City of Murphy.2 - OVER VOTES",OVER VOTES,0,Colin
"City Council, Place 2 – City of Murphy","City Council, Place 2 – City of Murphy.3 - UNDER VOTES",UNDER VOTES,118,Colin
"Councilmember, Place 3 – City of Princeton","Councilmember, Place 3 – City of Princeton - Terrance J. Gilmore",Terrance J. Gilmore,296,Colin
"Councilmember, Place 3 – City of Princeton","Councilmember, Place 3 – City of Princeton.1 - Bryan Washington",Bryan Washington,480,Colin
"Councilmember, Place 3 – City of Princeton","Councilmember, Place 3 – City of Princeton.2 - OVER VOTES",OVER VOTES,0,Colin
"Councilmember, Place 3 – City of Princeton","Councilmember, Place 3 – City of Princeton.3 - UNDER VOTES",UNDER VOTES,77,Colin
"Councilmember, Place 4 – City of Princeton","Councilmember, Place 4 – City of Princeton - Ryan Gerfers",Ryan Gerfers,530,Colin
"Councilmember, Place 4 – City of Princeton","Councilmember, Place 4 – City of Princeton.1 - OVER VOTES",OVER VOTES,0,Colin
"Councilmember, Place 4 – City of Princeton","Councilmember, Place 4 – City of Princeton.2 - UNDER VOTES",UNDER VOTES,323,Colin
"Councilmember, Place 5 – City of Princeton","Councilmember, Place 5 – City of Princeton - Steven Deffibaugh",Steven Deffibaugh,520,Colin
"Councilmember, Place 5 – City of Princeton","Councilmember, Place 5 – City of Princeton.1 - OVER VOTES",OVER VOTES,0,Colin
"Councilmember, Place 5 – City of Princeton","Councilmember, Place 5 – City of Princeton.2 - UNDER VOTES",UNDER VOTES,333,Colin
"Councilmember, Place 6 – City of Princeton","Councilmember, Place 6 – City of Princeton - Ben Long",Ben Long,453,Colin
"Councilmember, Place 6 – City of Princeton","Councilmember, Place 6 – City of Princeton.1 - Matthew Ickes",Matthew Ickes,163,Colin
"Councilmember, Place 6 – City of Princeton","Councilmember, Place 6 – City of Princeton.2 - OVER VOTES",OVER VOTES,0,Colin
"Councilmember, Place 6 – City of Princeton","Councilmember, Place 6 – City of Princeton.3 - UNDER VOTES",UNDER VOTES,237,Colin
"Councilmember, Place 7 – City of Princeton","Councilmember, Place 7 – City of Princeton - Bruce Johnson",Bruce Johnson,284,Colin
"Councilmember, Place 7 – City of Princeton","Councilmember, Place 7 – City of Princeton.1 - Carolyn David-Graves",Carolyn David-Graves,426,Colin
"Councilmember, Place 7 – City of Princeton","Councilmember, Place 7 – City of Princeton.2 - OVER VOTES",OVER VOTES,0,Colin
"Councilmember, Place 7 – City of Princeton","Councilmember, Place 7 – City of Princeton.3 - UNDER VOTES",UNDER VOTES,143,Colin
Proposition A – City of Princeton,Proposition A – City of Princeton - For,For,583,Colin
Proposition A – City of Princeton,Proposition A – City of Princeton.1 - Against,Against,231,Colin
Proposition A – City of Princeton,Proposition A – City of Princeton.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition A – City of Princeton,Proposition A – City of Princeton.3 - UNDER VOTES,UNDER VOTES,39,Colin
Proposition B – City of Princeton,Proposition B – City of Princeton - For,For,584,Colin
Proposition B – City of Princeton,Proposition B – City of Princeton.1 - Against,Against,237,Colin
Proposition B – City of Princeton,Proposition B – City of Princeton.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition B – City of Princeton,Proposition B – City of Princeton.3 - UNDER VOTES,UNDER VOTES,32,Colin
Proposition A – City of Weston,Proposition A – City of Weston - For,For,26,Colin
Proposition A – City of Weston,Proposition A – City of Weston.1 - Against,Against,36,Colin
Proposition A – City of Weston,Proposition A – City of Weston.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition A – City of Weston,Proposition A – City of Weston.3 - UNDER VOTES,UNDER VOTES,1,Colin
For School Trustees – Princeton ISD,For School Trustees – Princeton ISD - Starla Sharpe,Starla Sharpe,608,Colin
For School Trustees – Princeton ISD,For School Trustees – Princeton ISD.1 - Chad Jones,Chad Jones,511,Colin
For School Trustees – Princeton ISD,For School Trustees – Princeton ISD.2 - Cyndi Darland,Cyndi Darland,488,Colin
For School Trustees – Princeton ISD,For School Trustees – Princeton ISD.3 - Melissa Ait Belaid,Melissa Ait Belaid,259,Colin
For School Trustees – Princeton ISD,For School Trustees – Princeton ISD.4 - OVER VOTES,OVER VOTES,0,Colin
For School Trustees – Princeton ISD,For School Trustees – Princeton ISD.5 - UNDER VOTES,UNDER VOTES,778,Colin
Proposition A – Prosper ISD,Proposition A – Prosper ISD - FOR,FOR,3756,Colin
Proposition A – Prosper ISD,Proposition A – Prosper ISD.1 - AGAINST,AGAINST,1649,Colin
Proposition A – Prosper ISD,Proposition A – Prosper ISD.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition A – Prosper ISD,Proposition A – Prosper ISD.3 - UNDER VOTES,UNDER VOTES,62,Colin
Proposition B – Prosper ISD,Proposition B – Prosper ISD - FOR,FOR,3677,Colin
Proposition B – Prosper ISD,Proposition B – Prosper ISD.1 - AGAINST,AGAINST,1709,Colin
Proposition B – Prosper ISD,Proposition B – Prosper ISD.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition B – Prosper ISD,Proposition B – Prosper ISD.3 - UNDER VOTES,UNDER VOTES,81,Colin
Proposition C – Prosper ISD,Proposition C – Prosper ISD - FOR,FOR,2652,Colin
Proposition C – Prosper ISD,Proposition C – Prosper ISD.1 - AGAINST,AGAINST,2733,Colin
Proposition C – Prosper ISD,Proposition C – Prosper ISD.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition C – Prosper ISD,Proposition C – Prosper ISD.3 - UNDER VOTES,UNDER VOTES,82,Colin
Proposition D – Prosper ISD,Proposition D – Prosper ISD - FOR,FOR,3207,Colin
Proposition D – Prosper ISD,Proposition D – Prosper ISD.1 - AGAINST,AGAINST,2175,Colin
Proposition D – Prosper ISD,Proposition D – Prosper ISD.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition D – Prosper ISD,Proposition D – Prosper ISD.3 - UNDER VOTES,UNDER VOTES,85,Colin
Proposition A – Wylie ISD,Proposition A – Wylie ISD - FOR,FOR,2067,Colin
Proposition A – Wylie ISD,Proposition A – Wylie ISD.1 - AGAINST,AGAINST,1665,Colin
Proposition A – Wylie ISD,Proposition A – Wylie ISD.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition A – Wylie ISD,Proposition A – Wylie ISD.3 - UNDER VOTES,UNDER VOTES,91,Colin
Proposition A – Blue Meadow MUD No 2,Proposition A – Blue Meadow MUD No. 2 - FOR,FOR,1,Colin
Proposition A – Blue Meadow MUD No 2,Proposition A – Blue Meadow MUD No. 2.1 - AGAINST,AGAINST,0,Colin
Proposition A – Blue Meadow MUD No 2,Proposition A – Blue Meadow MUD No. 2.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition A – Blue Meadow MUD No 2,Proposition A – Blue Meadow MUD No. 2.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition B – Blue Meadow MUD No 2,Proposition B – Blue Meadow MUD No. 2 - FOR,FOR,1,Colin
Proposition B – Blue Meadow MUD No 2,Proposition B – Blue Meadow MUD No. 2.1 - AGAINST,AGAINST,0,Colin
Proposition B – Blue Meadow MUD No 2,Proposition B – Blue Meadow MUD No. 2.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition B – Blue Meadow MUD No 2,Proposition B – Blue Meadow MUD No. 2.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition C – Blue Meadow MUD No 2,Proposition C – Blue Meadow MUD No. 2 - FOR,FOR,1,Colin
Proposition C – Blue Meadow MUD No 2,Proposition C – Blue Meadow MUD No. 2.1 - AGAINST,AGAINST,0,Colin
Proposition C – Blue Meadow MUD No 2,Proposition C – Blue Meadow MUD No. 2.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition C – Blue Meadow MUD No 2,Proposition C – Blue Meadow MUD No. 2.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition D – Blue Meadow MUD No 2,Proposition D – Blue Meadow MUD No. 2 - FOR,FOR,1,Colin
Proposition D – Blue Meadow MUD No 2,Proposition D – Blue Meadow MUD No. 2.1 - AGAINST,AGAINST,0,Colin
Proposition D – Blue Meadow MUD No 2,Proposition D – Blue Meadow MUD No. 2.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition D – Blue Meadow MUD No 2,Proposition D – Blue Meadow MUD No. 2.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition E – Blue Meadow MUD No 2,Proposition E – Blue Meadow MUD No. 2 - FOR,FOR,1,Colin
Proposition E – Blue Meadow MUD No 2,Proposition E – Blue Meadow MUD No. 2.1 - AGAINST,AGAINST,0,Colin
