RACE,UNEDITED,CANDIDATE,VOTES,COUNTY
Proposition A – City of Frisco,Proposition A – City of Frisco - For the Proposition,For the Proposition,0,Colin
Proposition A – City of Frisco,Proposition A – City of Frisco.1 - Against the Proposition,Against the Proposition,0,Colin
Proposition A – City of Frisco,Proposition A – City of Frisco.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition A – City of Frisco,Proposition A – City of Frisco.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition B – City of Frisco,Proposition B – City of Frisco - For the Proposition,For the Proposition,0,Colin
Proposition B – City of Frisco,Proposition B – City of Frisco.1 - Against the Proposition,Against the Proposition,0,Colin
Proposition B – City of Frisco,Proposition B – City of Frisco.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition B – City of Frisco,Proposition B – City of Frisco.3 - UNDER VOTES,UNDER VOTES,0,Colin
"Council Member, District 1 - City of Garland ","Council Member, District 1 - City of Garland - Jeff Bass",Jeff Bass,0,Colin
"Council Member, District 1 - City of Garland","Council Member, District 1 - City of Garland.1 - OVER VOTES",OVER VOTES,0,Colin
"Council Member, District 1 - City of Garland","Council Member, District 1 - City of Garland.2 - UNDER VOTES",UNDER VOTES,0,Colin
Proposition A – City of Garland,Proposition A – City of Garland - For,For,0,Colin
Proposition A – City of Garland,Proposition A – City of Garland.1 - Against,Against,0,Colin
Proposition A – City of Garland,Proposition A – City of Garland.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition A – City of Garland,Proposition A – City of Garland.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition B – City of Garland,Proposition B – City of Garland - For,For,0,Colin
Proposition B – City of Garland,Proposition B – City of Garland.1 - Against,Against,0,Colin
Proposition B – City of Garland,Proposition B – City of Garland.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition B – City of Garland,Proposition B – City of Garland.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition C – City of Garland,Proposition C – City of Garland - For,For,0,Colin
Proposition C – City of Garland,Proposition C – City of Garland.1 - Against,Against,0,Colin
Proposition C – City of Garland,Proposition C – City of Garland.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition C – City of Garland,Proposition C – City of Garland.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition D – City of Garland,Proposition D – City of Garland - For,For,0,Colin
Proposition D – City of Garland,Proposition D – City of Garland.1 - Against,Against,0,Colin
Proposition D – City of Garland,Proposition D – City of Garland.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition D – City of Garland,Proposition D – City of Garland.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition E – City of Garland,Proposition E – City of Garland - For,For,0,Colin
Proposition E – City of Garland,Proposition E – City of Garland.1 - Against,Against,0,Colin
Proposition E – City of Garland,Proposition E – City of Garland.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition E – City of Garland,Proposition E – City of Garland.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition F – City of Garland,Proposition F – City of Garland - For,For,0,Colin
Proposition F – City of Garland,Proposition F – City of Garland.1 - Against,Against,0,Colin
Proposition F – City of Garland,Proposition F – City of Garland.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition F – City of Garland,Proposition F – City of Garland.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition G – City of Garland,Proposition G – City of Garland - For,For,0,Colin
Proposition G – City of Garland,Proposition G – City of Garland.1 - Against,Against,0,Colin
Proposition G – City of Garland,Proposition G – City of Garland.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition G – City of Garland,Proposition G – City of Garland.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition H – City of Garland,Proposition H – City of Garland - For,For,0,Colin
Proposition H – City of Garland,Proposition H – City of Garland.1 - Against,Against,0,Colin
Proposition H – City of Garland,Proposition H – City of Garland.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition H – City of Garland,Proposition H – City of Garland.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition I – City of Garland,Proposition I – City of Garland - For,For,0,Colin
Proposition I – City of Garland,Proposition I – City of Garland.1 - Against,Against,0,Colin
Proposition I – City of Garland,Proposition I – City of Garland.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition I – City of Garland,Proposition I – City of Garland.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition J – City of Garland,Proposition J – City of Garland - For,For,0,Colin
Proposition J – City of Garland,Proposition J – City of Garland.1 - Against,Against,0,Colin
Proposition J – City of Garland,Proposition J – City of Garland.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition J – City of Garland,Proposition J – City of Garland.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition K – City of Garland,Proposition K – City of Garland - For,For,0,Colin
Proposition K – City of Garland,Proposition K – City of Garland.1 - Against,Against,0,Colin
Proposition K – City of Garland,Proposition K – City of Garland.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition K – City of Garland,Proposition K – City of Garland.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition L – City of Garland,Proposition L – City of Garland - For,For,0,Colin
Proposition L – City of Garland,Proposition L – City of Garland.1 - Against,Against,0,Colin
Proposition L – City of Garland,Proposition L – City of Garland.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition L – City of Garland,Proposition L – City of Garland.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition M – City of Garland,Proposition M – City of Garland - For,For,0,Colin
Proposition M – City of Garland,Proposition M – City of Garland.1 - Against,Against,0,Colin
Proposition M – City of Garland,Proposition M – City of Garland.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition M – City of Garland,Proposition M – City of Garland.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition N – City of Garland,Proposition N – City of Garland - For,For,0,Colin
Proposition N – City of Garland,Proposition N – City of Garland.1 - Against,Against,0,Colin
Proposition N – City of Garland,Proposition N – City of Garland.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition N – City of Garland,Proposition N – City of Garland.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition O – City of Garland,Proposition O – City of Garland - For,For,0,Colin
Proposition O – City of Garland,Proposition O – City of Garland.1 - Against,Against,0,Colin
Proposition O – City of Garland,Proposition O – City of Garland.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition O – City of Garland,Proposition O – City of Garland.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition P – City of Garland,Proposition P – City of Garland - For,For,0,Colin
Proposition P – City of Garland,Proposition P – City of Garland.1 - Against,Against,0,Colin
Proposition P – City of Garland,Proposition P – City of Garland.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition P – City of Garland,Proposition P – City of Garland.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition Q – City of Garland,Proposition Q – City of Garland - For,For,0,Colin
Proposition Q – City of Garland,Proposition Q – City of Garland.1 - Against,Against,0,Colin
Proposition Q – City of Garland,Proposition Q – City of Garland.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition Q – City of Garland,Proposition Q – City of Garland.3 - UNDER VOTES,UNDER VOTES,0,Colin
Mayor - City of Lucas ,Mayor - City of Lucas - Kathleen A. Peele,Kathleen A. Peele,0,Colin
Mayor - City of Lucas,Mayor - City of Lucas.1 - Dusty Kuykendall,Dusty Kuykendall,0,Colin
Mayor - City of Lucas,Mayor - City of Lucas.2 - OVER VOTES,OVER VOTES,0,Colin
Mayor - City of Lucas,Mayor - City of Lucas.3 - UNDER VOTES,UNDER VOTES,0,Colin
"Councilmember, Seat 3 - City of Lucas ","Councilmember, Seat 3 - City of Lucas - Chris Bierman",Chris Bierman,0,Colin
"Councilmember, Seat 3 - City of Lucas","Councilmember, Seat 3 - City of Lucas.1 - Suhail Syed",Suhail Syed,0,Colin
"Councilmember, Seat 3 - City of Lucas","Councilmember, Seat 3 - City of Lucas.2 - OVER VOTES",OVER VOTES,0,Colin
"Councilmember, Seat 3 - City of Lucas","Councilmember, Seat 3 - City of Lucas.3 - UNDER VOTES",UNDER VOTES,0,Colin
"Councilmember, Seat 4 - City of Lucas ","Councilmember, Seat 4 - City of Lucas - Philip (Phil) Lawrence",Philip (Phil) Lawrence,0,Colin
"Councilmember, Seat 4 - City of Lucas","Councilmember, Seat 4 - City of Lucas.1 - Joe Williams",Joe Williams,0,Colin
"Councilmember, Seat 4 - City of Lucas","Councilmember, Seat 4 - City of Lucas.2 - OVER VOTES",OVER VOTES,0,Colin
"Councilmember, Seat 4 - City of Lucas","Councilmember, Seat 4 - City of Lucas.3 - UNDER VOTES",UNDER VOTES,0,Colin
"Councilmember, Seat 2, Unexpired Term - City of Lucas ","Councilmember, Seat 2, Unexpired Term - City of Lucas - Sean Watts",Sean Watts,0,Colin
"Councilmember, Seat 2, Unexpired Term - City of Lucas","Councilmember, Seat 2, Unexpired Term - City of Lucas.1 - Brian Stubblefield",Brian Stubblefield,0,Colin
"Councilmember, Seat 2, Unexpired Term - City of Lucas","Councilmember, Seat 2, Unexpired Term - City of Lucas.2 - OVER VOTES",OVER VOTES,0,Colin
"Councilmember, Seat 2, Unexpired Term - City of Lucas","Councilmember, Seat 2, Unexpired Term - City of Lucas.3 - UNDER VOTES",UNDER VOTES,0,Colin
"Councilmember, Seat 6, Unexpired Term - City of Lucas ","Councilmember, Seat 6, Unexpired Term - City of Lucas - Tim Baney",Tim Baney,0,Colin
"Councilmember, Seat 6, Unexpired Term - City of Lucas","Councilmember, Seat 6, Unexpired Term - City of Lucas.1 - Neil Peterson",Neil Peterson,0,Colin
"Councilmember, Seat 6, Unexpired Term - City of Lucas","Councilmember, Seat 6, Unexpired Term - City of Lucas.2 - OVER VOTES",OVER VOTES,0,Colin
"Councilmember, Seat 6, Unexpired Term - City of Lucas","Councilmember, Seat 6, Unexpired Term - City of Lucas.3 - UNDER VOTES",UNDER VOTES,0,Colin
Proposition A – City of Lucas,Proposition A – City of Lucas - FOR THE PROPOSITION,FOR THE PROPOSITION,0,Colin
Proposition A – City of Lucas,Proposition A – City of Lucas.1 - AGAINST THE PROPOSITION,AGAINST THE PROPOSITION,0,Colin
Proposition A – City of Lucas,Proposition A – City of Lucas.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition A – City of Lucas,Proposition A – City of Lucas.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition A – City of McKinney,Proposition A – City of McKinney - FOR,FOR,0,Colin
Proposition A – City of McKinney,Proposition A – City of McKinney.1 - AGAINST,AGAINST,0,Colin
Proposition A – City of McKinney,Proposition A – City of McKinney.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition A – City of McKinney,Proposition A – City of McKinney.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition B – City of McKinney,Proposition B – City of McKinney - FOR,FOR,0,Colin
Proposition B – City of McKinney,Proposition B – City of McKinney.1 - AGAINST,AGAINST,0,Colin
Proposition B – City of McKinney,Proposition B – City of McKinney.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition B – City of McKinney,Proposition B – City of McKinney.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition C – City of McKinney,Proposition C – City of McKinney - FOR,FOR,0,Colin
Proposition C – City of McKinney,Proposition C – City of McKinney.1 - AGAINST,AGAINST,0,Colin
Proposition C – City of McKinney,Proposition C – City of McKinney.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition C – City of McKinney,Proposition C – City of McKinney.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition D – City of McKinney,Proposition D – City of McKinney - FOR,FOR,0,Colin
Proposition D – City of McKinney,Proposition D – City of McKinney.1 - AGAINST,AGAINST,0,Colin
Proposition D – City of McKinney,Proposition D – City of McKinney.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition D – City of McKinney,Proposition D – City of McKinney.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition E – City of McKinney,Proposition E – City of McKinney - FOR,FOR,0,Colin
Proposition E – City of McKinney,Proposition E – City of McKinney.1 - AGAINST,AGAINST,0,Colin
Proposition E – City of McKinney,Proposition E – City of McKinney.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition E – City of McKinney,Proposition E – City of McKinney.3 - UNDER VOTES,UNDER VOTES,0,Colin
"City Council, Place 1 - City of Melissa ","City Council, Place 1 - City of Melissa - Shannon Sweat",Shannon Sweat,0,Colin
"City Council, Place 1 - City of Melissa","City Council, Place 1 - City of Melissa.1 - Preston Taylor",Preston Taylor,0,Colin
"City Council, Place 1 - City of Melissa","City Council, Place 1 - City of Melissa.2 - OVER VOTES",OVER VOTES,0,Colin
"City Council, Place 1 - City of Melissa","City Council, Place 1 - City of Melissa.3 - UNDER VOTES",UNDER VOTES,0,Colin
"City Council, Place 3 - City of Melissa ","City Council, Place 3 - City of Melissa - Emeka Eluka",Emeka Eluka,0,Colin
"City Council, Place 3 - City of Melissa","City Council, Place 3 - City of Melissa.1 - Dana Conklin",Dana Conklin,0,Colin
"City Council, Place 3 - City of Melissa","City Council, Place 3 - City of Melissa.2 - OVER VOTES",OVER VOTES,0,Colin
"City Council, Place 3 - City of Melissa","City Council, Place 3 - City of Melissa.3 - UNDER VOTES",UNDER VOTES,0,Colin
Proposition A – City of Melissa,Proposition A – City of Melissa - FOR,FOR,0,Colin
Proposition A – City of Melissa,Proposition A – City of Melissa.1 - AGAINST,AGAINST,0,Colin
Proposition A – City of Melissa,Proposition A – City of Melissa.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition A – City of Melissa,Proposition A – City of Melissa.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition B – City of Melissa,Proposition B – City of Melissa - FOR,FOR,0,Colin
Proposition B – City of Melissa,Proposition B – City of Melissa.1 - AGAINST,AGAINST,0,Colin
Proposition B – City of Melissa,Proposition B – City of Melissa.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition B – City of Melissa,Proposition B – City of Melissa.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition C – City of Melissa,Proposition C – City of Melissa - FOR,FOR,0,Colin
Proposition C – City of Melissa,Proposition C – City of Melissa.1 - AGAINST,AGAINST,0,Colin
