RACE,UNEDITED,CANDIDATE,VOTES,COUNTY
Proposition 7 – State of Texas,Proposition 7 – State of Texas.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition 7 – State of Texas,Proposition 7 – State of Texas.3 - UNDER VOTES,UNDER VOTES,2789,Colin
Proposition 8 – State of Texas,Proposition 8 – State of Texas - For,For,66654,Colin
Proposition 8 – State of Texas,Proposition 8 – State of Texas.1 - Against,Against,28081,Colin
Proposition 8 – State of Texas,Proposition 8 – State of Texas.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition 8 – State of Texas,Proposition 8 – State of Texas.3 - UNDER VOTES,UNDER VOTES,3527,Colin
Proposition 9 – State of Texas,Proposition 9 – State of Texas - For,For,78996,Colin
Proposition 9 – State of Texas,Proposition 9 – State of Texas.1 - Against,Against,17112,Colin
Proposition 9 – State of Texas,Proposition 9 – State of Texas.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition 9 – State of Texas,Proposition 9 – State of Texas.3 - UNDER VOTES,UNDER VOTES,2154,Colin
Proposition 10 – State of Texas,Proposition 10 – State of Texas - For,For,47224,Colin
Proposition 10 – State of Texas,Proposition 10 – State of Texas.1 - Against,Against,46019,Colin
Proposition 10 – State of Texas,Proposition 10 – State of Texas.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition 10 – State of Texas,Proposition 10 – State of Texas.3 - UNDER VOTES,UNDER VOTES,5019,Colin
Proposition 11 – State of Texas,Proposition 11 – State of Texas - For,For,57087,Colin
Proposition 11 – State of Texas,Proposition 11 – State of Texas.1 - Against,Against,32684,Colin
Proposition 11 – State of Texas,Proposition 11 – State of Texas.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition 11 – State of Texas,Proposition 11 – State of Texas.3 - UNDER VOTES,UNDER VOTES,8491,Colin
Proposition 12 – State of Texas,Proposition 12 – State of Texas - For,For,46311,Colin
Proposition 12 – State of Texas,Proposition 12 – State of Texas.1 - Against,Against,38501,Colin
Proposition 12 – State of Texas,Proposition 12 – State of Texas.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition 12 – State of Texas,Proposition 12 – State of Texas.3 - UNDER VOTES,UNDER VOTES,13450,Colin
Proposition 13 – State of Texas,Proposition 13 – State of Texas - For,For,33463,Colin
Proposition 13 – State of Texas,Proposition 13 – State of Texas.1 - Against,Against,60110,Colin
Proposition 13 – State of Texas,Proposition 13 – State of Texas.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition 13 – State of Texas,Proposition 13 – State of Texas.3 - UNDER VOTES,UNDER VOTES,4689,Colin
Proposition 14 – State of Texas,Proposition 14 – State of Texas - For,For,72242,Colin
Proposition 14 – State of Texas,Proposition 14 – State of Texas.1 - Against,Against,22265,Colin
Proposition 14 – State of Texas,Proposition 14 – State of Texas.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition 14 – State of Texas,Proposition 14 – State of Texas.3 - UNDER VOTES,UNDER VOTES,3755,Colin
Proposition A – Collin County,Proposition A – Collin County - For,For,49873,Colin
Proposition A – Collin County,Proposition A – Collin County.1 - Against,Against,44152,Colin
Proposition A – Collin County,Proposition A – Collin County.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition A – Collin County,Proposition A – Collin County.3 - UNDER VOTES,UNDER VOTES,4209,Colin
Proposition B – Collin County,Proposition B – Collin County - For,For,61271,Colin
Proposition B – Collin County,Proposition B – Collin County.1 - Against,Against,33272,Colin
Proposition B – Collin County,Proposition B – Collin County.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition B – Collin County,Proposition B – Collin County.3 - UNDER VOTES,UNDER VOTES,3691,Colin
Proposition C – Collin County,Proposition C – Collin County - For,For,51791,Colin
Proposition C – Collin County,Proposition C – Collin County.1 - Against,Against,41338,Colin
Proposition C – Collin County,Proposition C – Collin County.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition C – Collin County,Proposition C – Collin County.3 - UNDER VOTES,UNDER VOTES,5105,Colin
Proposition D – Collin County,Proposition D – Collin County - For,For,59525,Colin
Proposition D – Collin County,Proposition D – Collin County.1 - Against,Against,34492,Colin
Proposition D – Collin County,Proposition D – Collin County.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition D – Collin County,Proposition D – Collin County.3 - UNDER VOTES,UNDER VOTES,4217,Colin
Proposition E – Collin County,Proposition E – Collin County - For,For,70742,Colin
Proposition E – Collin County,Proposition E – Collin County.1 - Against,Against,24099,Colin
Proposition E – Collin County,Proposition E – Collin County.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition E – Collin County,Proposition E – Collin County.3 - UNDER VOTES,UNDER VOTES,3393,Colin
Proposition A – City of Allen,Proposition A – City of Allen - For,For,8010,Colin
Proposition A – City of Allen,Proposition A – City of Allen.1 - Against,Against,2287,Colin
Proposition A – City of Allen,Proposition A – City of Allen.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition A – City of Allen,Proposition A – City of Allen.3 - UNDER VOTES,UNDER VOTES,181,Colin
Proposition B – City of Allen,Proposition B – City of Allen - For,For,5754,Colin
Proposition B – City of Allen,Proposition B – City of Allen.1 - Against,Against,4416,Colin
Proposition B – City of Allen,Proposition B – City of Allen.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition B – City of Allen,Proposition B – City of Allen.3 - UNDER VOTES,UNDER VOTES,308,Colin
Proposition C – City of Allen,Proposition C – City of Allen - For,For,4520,Colin
Proposition C – City of Allen,Proposition C – City of Allen.1 - Against,Against,5620,Colin
Proposition C – City of Allen,Proposition C – City of Allen.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition C – City of Allen,Proposition C – City of Allen.3 - UNDER VOTES,UNDER VOTES,338,Colin
Proposition D – City of Allen,Proposition D – City of Allen - For,For,6392,Colin
Proposition D – City of Allen,Proposition D – City of Allen.1 - Against,Against,3816,Colin
Proposition D – City of Allen,Proposition D – City of Allen.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition D – City of Allen,Proposition D – City of Allen.3 - UNDER VOTES,UNDER VOTES,270,Colin
Proposition E – City of Allen,Proposition E – City of Allen - For,For,6467,Colin
Proposition E – City of Allen,Proposition E – City of Allen.1 - Against,Against,3817,Colin
Proposition E – City of Allen,Proposition E – City of Allen.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition E – City of Allen,Proposition E – City of Allen.3 - UNDER VOTES,UNDER VOTES,194,Colin
Alderman Place 1 – City of Josephine,Alderman Place 1 – City of Josephine - Doug Ewing,Doug Ewing,182,Colin
Alderman Place 1 – City of Josephine,Alderman Place 1 – City of Josephine.1 - OVER VOTES,OVER VOTES,0,Colin
Alderman Place 1 – City of Josephine,Alderman Place 1 – City of Josephine.2 - UNDER VOTES,UNDER VOTES,106,Colin
Alderman Place 2 – City of Josephine,Alderman Place 2 – City of Josephine - Jane Ridgway,Jane Ridgway,105,Colin
Alderman Place 2 – City of Josephine,Alderman Place 2 – City of Josephine.1 - Brad Ahlfinger,Brad Ahlfinger,147,Colin
Alderman Place 2 – City of Josephine,Alderman Place 2 – City of Josephine.2 - OVER VOTES,OVER VOTES,0,Colin
Alderman Place 2 – City of Josephine,Alderman Place 2 – City of Josephine.3 - UNDER VOTES,UNDER VOTES,36,Colin
Alderman Place 3 – City of Josephine,Alderman Place 3 – City of Josephine - Alex Esquivel,Alex Esquivel,171,Colin
Alderman Place 3 – City of Josephine,Alderman Place 3 – City of Josephine.1 - OVER VOTES,OVER VOTES,0,Colin
Alderman Place 3 – City of Josephine,Alderman Place 3 – City of Josephine.2 - UNDER VOTES,UNDER VOTES,117,Colin
Alderman Place 4 – City of Josephine,Alderman Place 4 – City of Josephine - Pamela Sardo,Pamela Sardo,82,Colin
Alderman Place 4 – City of Josephine,Alderman Place 4 – City of Josephine.1 - Chad Hawkins,Chad Hawkins,84,Colin
Alderman Place 4 – City of Josephine,Alderman Place 4 – City of Josephine.2 - Douglas E. Thomas,Douglas E. Thomas,79,Colin
Alderman Place 4 – City of Josephine,Alderman Place 4 – City of Josephine.3 - OVER VOTES,OVER VOTES,0,Colin
Alderman Place 4 – City of Josephine,Alderman Place 4 – City of Josephine.4 - UNDER VOTES,UNDER VOTES,43,Colin
Mayor – City of Lavon,Mayor – City of Lavon - Tyler West,Tyler West,189,Colin
Mayor – City of Lavon,Mayor – City of Lavon.1 - Vicki L. Sanson,Vicki L. Sanson,458,Colin
Mayor – City of Lavon,Mayor – City of Lavon.2 - Letty Harrison,Letty Harrison,57,Colin
Mayor – City of Lavon,Mayor – City of Lavon.3 - OVER VOTES,OVER VOTES,0,Colin
Mayor – City of Lavon,Mayor – City of Lavon.4 - UNDER VOTES,UNDER VOTES,65,Colin
"City Council, Place 2 – City of  Lavon","City Council, Place 2 – City of  Lavon - Mike Cook",Mike Cook,517,Colin
"City Council, Place 2 – City of  Lavon","City Council, Place 2 – City of  Lavon.1 - OVER VOTES",OVER VOTES,0,Colin
"City Council, Place 2 – City of  Lavon","City Council, Place 2 – City of  Lavon.2 - UNDER VOTES",UNDER VOTES,252,Colin
"City Council, Place 4 – City of Lavon","City Council, Place 4 – City of Lavon - Ted Dill",Ted Dill,309,Colin
"City Council, Place 4 – City of Lavon","City Council, Place 4 – City of Lavon.1 - Tracy Filo",Tracy Filo,242,Colin
"City Council, Place 4 – City of Lavon","City Council, Place 4 – City of Lavon.2 - OVER VOTES",OVER VOTES,0,Colin
"City Council, Place 4 – City of Lavon","City Council, Place 4 – City of Lavon.3 - UNDER VOTES",UNDER VOTES,218,Colin
Mayor,Mayor - City of Lowry Crossing - Bob Petitt,Bob Petitt,235,Colin
Mayor,Mayor - City of Lowry Crossing.1 - OVER VOTES,OVER VOTES,0,Colin
Mayor,Mayor - City of Lowry Crossing.2 - UNDER VOTES,UNDER VOTES,93,Colin
City Council Ward 1 – City of Lowry Crossing,City Council Ward 1 – City of Lowry Crossing - Scott Pitchure,Scott Pitchure,47,Colin
City Council Ward 1 – City of Lowry Crossing,City Council Ward 1 – City of Lowry Crossing.1 - Pat Kelly,Pat Kelly,33,Colin
City Council Ward 1 – City of Lowry Crossing,City Council Ward 1 – City of Lowry Crossing.2 - OVER VOTES,OVER VOTES,0,Colin
City Council Ward 1 – City of Lowry Crossing,City Council Ward 1 – City of Lowry Crossing.3 - UNDER VOTES,UNDER VOTES,16,Colin
City Council Ward 2 – City of Lowry Crossing,City Council Ward 2 – City of Lowry Crossing - Cynthia Sandlin,Cynthia Sandlin,69,Colin
City Council Ward 2 – City of Lowry Crossing,City Council Ward 2 – City of Lowry Crossing.1 - OVER VOTES,OVER VOTES,0,Colin
City Council Ward 2 – City of Lowry Crossing,City Council Ward 2 – City of Lowry Crossing.2 - UNDER VOTES,UNDER VOTES,22,Colin
City Council Ward 3 – City of Lowry Crossing,City Council Ward 3 – City of Lowry Crossing - Cindy Cash,Cindy Cash,90,Colin
City Council Ward 3 – City of Lowry Crossing,City Council Ward 3 – City of Lowry Crossing.1 - OVER VOTES,OVER VOTES,0,Colin
City Council Ward 3 – City of Lowry Crossing,City Council Ward 3 – City of Lowry Crossing.2 - UNDER VOTES,UNDER VOTES,51,Colin
Proposition A – City of Lowry Crossing,Proposition A – City of Lowry Crossing - For,For,277,Colin
Proposition A – City of Lowry Crossing,Proposition A – City of Lowry Crossing.1 - Against,Against,40,Colin
Proposition A – City of Lowry Crossing,Proposition A – City of Lowry Crossing.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition A – City of Lowry Crossing,Proposition A – City of Lowry Crossing.3 - UNDER VOTES,UNDER VOTES,11,Colin
Proposition A – City of Melissa,Proposition A – City of Melissa - FOR,FOR,986,Colin
Proposition A – City of Melissa,Proposition A – City of Melissa.1 - AGAINST,AGAINST,378,Colin
Proposition A – City of Melissa,Proposition A – City of Melissa.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition A – City of Melissa,Proposition A – City of Melissa.3 - UNDER VOTES,UNDER VOTES,73,Colin
Proposition B – City of Melissa,Proposition B – City of Melissa - FOR,FOR,980,Colin
Proposition B – City of Melissa,Proposition B – City of Melissa.1 - AGAINST,AGAINST,386,Colin
Proposition B – City of Melissa,Proposition B – City of Melissa.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition B – City of Melissa,Proposition B – City of Melissa.3 - UNDER VOTES,UNDER VOTES,71,Colin
Proposition C – City of Melissa,Proposition C – City of Melissa - FOR,FOR,1153,Colin
Proposition C – City of Melissa,Proposition C – City of Melissa.1 - AGAINST,AGAINST,205,Colin
Proposition C – City of Melissa,Proposition C – City of Melissa.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition C – City of Melissa,Proposition C – City of Melissa.3 - UNDER VOTES,UNDER VOTES,79,Colin
Proposition D – City of Melissa,Proposition D – City of Melissa - FOR,FOR,685,Colin
Proposition D – City of Melissa,Proposition D – City of Melissa.1 - AGAINST,AGAINST,676,Colin
Proposition D – City of Melissa,Proposition D – City of Melissa.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition D – City of Melissa,Proposition D – City of Melissa.3 - UNDER VOTES,UNDER VOTES,76,Colin
Proposition E – City of Melissa,Proposition E – City of Melissa - FOR,FOR,904,Colin
Proposition E – City of Melissa,Proposition E – City of Melissa.1 - AGAINST,AGAINST,380,Colin
Proposition E – City of Melissa,Proposition E – City of Melissa.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition E – City of Melissa,Proposition E – City of Melissa.3 - UNDER VOTES,UNDER VOTES,153,Colin
Proposition F – City of Melissa,Proposition F – City of Melissa - FOR,FOR,1054,Colin
Proposition F – City of Melissa,Proposition F – City of Melissa.1 - AGAINST,AGAINST,282,Colin
Proposition F – City of Melissa,Proposition F – City of Melissa.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition F – City of Melissa,Proposition F – City of Melissa.3 - UNDER VOTES,UNDER VOTES,101,Colin
Proposition G – City of Melissa,Proposition G – City of Melissa - FOR,FOR,1201,Colin
Proposition G – City of Melissa,Proposition G – City of Melissa.1 - AGAINST,AGAINST,150,Colin
Proposition G – City of Melissa,Proposition G – City of Melissa.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition G – City of Melissa,Proposition G – City of Melissa.3 - UNDER VOTES,UNDER VOTES,86,Colin
Proposition H – City of Melissa,Proposition H – City of Melissa - FOR,FOR,1064,Colin
Proposition H – City of Melissa,Proposition H – City of Melissa.1 - AGAINST,AGAINST,277,Colin
Proposition H – City of Melissa,Proposition H – City of Melissa.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition H – City of Melissa,Proposition H – City of Melissa.3 - UNDER VOTES,UNDER VOTES,96,Colin
Proposition I – City of Melissa,Proposition I – City of Melissa - FOR,FOR,1148,Colin
Proposition I – City of Melissa,Proposition I – City of Melissa.1 - AGAINST,AGAINST,183,Colin
Proposition I – City of Melissa,Proposition I – City of Melissa.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition I – City of Melissa,Proposition I – City of Melissa.3 - UNDER VOTES,UNDER VOTES,106,Colin
Proposition J – City of Melissa,Proposition J – City of Melissa - FOR,FOR,1122,Colin
Proposition J – City of Melissa,Proposition J – City of Melissa.1 - AGAINST,AGAINST,210,Colin
Proposition J – City of Melissa,Proposition J – City of Melissa.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition J – City of Melissa,Proposition J – City of Melissa.3 - UNDER VOTES,UNDER VOTES,105,Colin
Proposition K – City of Melissa,Proposition K – City of Melissa - FOR,FOR,790,Colin
Proposition K – City of Melissa,Proposition K – City of Melissa.1 - AGAINST,AGAINST,548,Colin
Proposition K – City of Melissa,Proposition K – City of Melissa.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition K – City of Melissa,Proposition K – City of Melissa.3 - UNDER VOTES,UNDER VOTES,99,Colin
Proposition L – City of Melissa,Proposition L – City of Melissa - FOR,FOR,611,Colin
Proposition L – City of Melissa,Proposition L – City of Melissa.1 - AGAINST,AGAINST,710,Colin
Proposition L – City of Melissa,Proposition L – City of Melissa.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition L – City of Melissa,Proposition L – City of Melissa.3 - UNDER VOTES,UNDER VOTES,116,Colin
Proposition M – City of Melissa,Proposition M – City of Melissa - FOR,FOR,1202,Colin
Proposition M – City of Melissa,Proposition M – City of Melissa.1 - AGAINST,AGAINST,160,Colin
Proposition M – City of Melissa,Proposition M – City of Melissa.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition M – City of Melissa,Proposition M – City of Melissa.3 - UNDER VOTES,UNDER VOTES,75,Colin
"City Council, Place 2 – City of Murphy","City Council, Place 2 – City of Murphy - Chi Egwuekwe",Chi Egwuekwe,1067,Colin
"City Council, Place 2 – City of Murphy","City Council, Place 2 – City of Murphy.1 - W. Scott Smith",W. Scott Smith,1291,Colin
"City Council, Place 2 – City of Murphy","City Council, Place 2 – City of Murphy.2 - OVER VOTES",OVER VOTES,0,Colin
"City Council, Place 2 – City of Murphy","City Council, Place 2 – City of Murphy.3 - UNDER VOTES",UNDER VOTES,254,Colin
"Councilmember, Place 3 – City of Princeton","Councilmember, Place 3 – City of Princeton - Terrance J. Gilmore",Terrance J. Gilmore,589,Colin
"Councilmember, Place 3 – City of Princeton","Councilmember, Place 3 – City of Princeton.1 - Bryan Washington",Bryan Washington,865,Colin
"Councilmember, Place 3 – City of Princeton","Councilmember, Place 3 – City of Princeton.2 - OVER VOTES",OVER VOTES,0,Colin
"Councilmember, Place 3 – City of Princeton","Councilmember, Place 3 – City of Princeton.3 - UNDER VOTES",UNDER VOTES,240,Colin
"Councilmember, Place 4 – City of Princeton","Councilmember, Place 4 – City of Princeton - Ryan Gerfers",Ryan Gerfers,1002,Colin
"Councilmember, Place 4 – City of Princeton","Councilmember, Place 4 – City of Princeton.1 - OVER VOTES",OVER VOTES,0,Colin
"Councilmember, Place 4 – City of Princeton","Councilmember, Place 4 – City of Princeton.2 - UNDER VOTES",UNDER VOTES,692,Colin
"Councilmember, Place 5 – City of Princeton","Councilmember, Place 5 – City of Princeton - Steven Deffibaugh",Steven Deffibaugh,985,Colin
"Councilmember, Place 5 – City of Princeton","Councilmember, Place 5 – City of Princeton.1 - OVER VOTES",OVER VOTES,0,Colin
"Councilmember, Place 5 – City of Princeton","Councilmember, Place 5 – City of Princeton.2 - UNDER VOTES",UNDER VOTES,709,Colin
"Councilmember, Place 6 – City of Princeton","Councilmember, Place 6 – City of Princeton - Ben Long",Ben Long,888,Colin
"Councilmember, Place 6 – City of Princeton","Councilmember, Place 6 – City of Princeton.1 - Matthew Ickes",Matthew Ickes,309,Colin
"Councilmember, Place 6 – City of Princeton","Councilmember, Place 6 – City of Princeton.2 - OVER VOTES",OVER VOTES,0,Colin
"Councilmember, Place 6 – City of Princeton","Councilmember, Place 6 – City of Princeton.3 - UNDER VOTES",UNDER VOTES,497,Colin
"Councilmember, Place 7 – City of Princeton","Councilmember, Place 7 – City of Princeton - Bruce Johnson",Bruce Johnson,506,Colin
"Councilmember, Place 7 – City of Princeton","Councilmember, Place 7 – City of Princeton.1 - Carolyn David-Graves",Carolyn David-Graves,821,Colin
"Councilmember, Place 7 – City of Princeton","Councilmember, Place 7 – City of Princeton.2 - OVER VOTES",OVER VOTES,0,Colin
"Councilmember, Place 7 – City of Princeton","Councilmember, Place 7 – City of Princeton.3 - UNDER VOTES",UNDER VOTES,367,Colin
Proposition A – City of Princeton,Proposition A – City of Princeton - For,For,1149,Colin
Proposition A – City of Princeton,Proposition A – City of Princeton.1 - Against,Against,462,Colin
Proposition A – City of Princeton,Proposition A – City of Princeton.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition A – City of Princeton,Proposition A – City of Princeton.3 - UNDER VOTES,UNDER VOTES,83,Colin
Proposition B – City of Princeton,Proposition B – City of Princeton - For,For,1133,Colin
Proposition B – City of Princeton,Proposition B – City of Princeton.1 - Against,Against,491,Colin
Proposition B – City of Princeton,Proposition B – City of Princeton.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition B – City of Princeton,Proposition B – City of Princeton.3 - UNDER VOTES,UNDER VOTES,70,Colin
Proposition A – City of Weston,Proposition A – City of Weston - For,For,31,Colin
Proposition A – City of Weston,Proposition A – City of Weston.1 - Against,Against,43,Colin
Proposition A – City of Weston,Proposition A – City of Weston.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition A – City of Weston,Proposition A – City of Weston.3 - UNDER VOTES,UNDER VOTES,1,Colin
For School Trustees – Princeton ISD,For School Trustees – Princeton ISD - Starla Sharpe,Starla Sharpe,1063,Colin
For School Trustees – Princeton ISD,For School Trustees – Princeton ISD.1 - Chad Jones,Chad Jones,905,Colin
For School Trustees – Princeton ISD,For School Trustees – Princeton ISD.2 - Cyndi Darland,Cyndi Darland,997,Colin
For School Trustees – Princeton ISD,For School Trustees – Princeton ISD.3 - Melissa Ait Belaid,Melissa Ait Belaid,489,Colin
For School Trustees – Princeton ISD,For School Trustees – Princeton ISD.4 - OVER VOTES,OVER VOTES,0,Colin
For School Trustees – Princeton ISD,For School Trustees – Princeton ISD.5 - UNDER VOTES,UNDER VOTES,1850,Colin
Proposition A – Prosper ISD,Proposition A – Prosper ISD - FOR,FOR,5639,Colin
Proposition A – Prosper ISD,Proposition A – Prosper ISD.1 - AGAINST,AGAINST,3017,Colin
Proposition A – Prosper ISD,Proposition A – Prosper ISD.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition A – Prosper ISD,Proposition A – Prosper ISD.3 - UNDER VOTES,UNDER VOTES,113,Colin
Proposition B – Prosper ISD,Proposition B – Prosper ISD - FOR,FOR,5543,Colin
Proposition B – Prosper ISD,Proposition B – Prosper ISD.1 - AGAINST,AGAINST,3085,Colin
Proposition B – Prosper ISD,Proposition B – Prosper ISD.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition B – Prosper ISD,Proposition B – Prosper ISD.3 - UNDER VOTES,UNDER VOTES,141,Colin
Proposition C – Prosper ISD,Proposition C – Prosper ISD - FOR,FOR,3869,Colin
Proposition C – Prosper ISD,Proposition C – Prosper ISD.1 - AGAINST,AGAINST,4751,Colin
Proposition C – Prosper ISD,Proposition C – Prosper ISD.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition C – Prosper ISD,Proposition C – Prosper ISD.3 - UNDER VOTES,UNDER VOTES,149,Colin
Proposition D – Prosper ISD,Proposition D – Prosper ISD - FOR,FOR,4809,Colin
Proposition D – Prosper ISD,Proposition D – Prosper ISD.1 - AGAINST,AGAINST,3808,Colin
Proposition D – Prosper ISD,Proposition D – Prosper ISD.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition D – Prosper ISD,Proposition D – Prosper ISD.3 - UNDER VOTES,UNDER VOTES,152,Colin
Proposition A – Wylie ISD,Proposition A – Wylie ISD - FOR,FOR,3973,Colin
Proposition A – Wylie ISD,Proposition A – Wylie ISD.1 - AGAINST,AGAINST,3266,Colin
Proposition A – Wylie ISD,Proposition A – Wylie ISD.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition A – Wylie ISD,Proposition A – Wylie ISD.3 - UNDER VOTES,UNDER VOTES,178,Colin
Proposition A – Blue Meadow MUD No 2,Proposition A – Blue Meadow MUD No. 2 - FOR,FOR,1,Colin
Proposition A – Blue Meadow MUD No 2,Proposition A – Blue Meadow MUD No. 2.1 - AGAINST,AGAINST,0,Colin
Proposition A – Blue Meadow MUD No 2,Proposition A – Blue Meadow MUD No. 2.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition A – Blue Meadow MUD No 2,Proposition A – Blue Meadow MUD No. 2.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition B – Blue Meadow MUD No 2,Proposition B – Blue Meadow MUD No. 2 - FOR,FOR,1,Colin
Proposition B – Blue Meadow MUD No 2,Proposition B – Blue Meadow MUD No. 2.1 - AGAINST,AGAINST,0,Colin
Proposition B – Blue Meadow MUD No 2,Proposition B – Blue Meadow MUD No. 2.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition B – Blue Meadow MUD No 2,Proposition B – Blue Meadow MUD No. 2.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition C – Blue Meadow MUD No 2,Proposition C – Blue Meadow MUD No. 2 - FOR,FOR,1,Colin
Proposition C – Blue Meadow MUD No 2,Proposition C – Blue Meadow MUD No. 2.1 - AGAINST,AGAINST,0,Colin
Proposition C – Blue Meadow MUD No 2,Proposition C – Blue Meadow MUD No. 2.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition C – Blue Meadow MUD No 2,Proposition C – Blue Meadow MUD No. 2.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition D – Blue Meadow MUD No 2,Proposition D – Blue Meadow MUD No. 2 - FOR,FOR,1,Colin
Proposition D – Blue Meadow MUD No 2,Proposition D – Blue Meadow MUD No. 2.1 - AGAINST,AGAINST,0,Colin
Proposition D – Blue Meadow MUD No 2,Proposition D – Blue Meadow MUD No. 2.2 - OVER VOTES,OVER VOTES,0,Colin
Proposition D – Blue Meadow MUD No 2,Proposition D – Blue Meadow MUD No. 2.3 - UNDER VOTES,UNDER VOTES,0,Colin
Proposition E – Blue Meadow MUD No 2,Proposition E – Blue Meadow MUD No. 2 - FOR,FOR,1,Colin
Proposition E – Blue Meadow MUD No 2,Proposition E – Blue Meadow MUD No. 2.1 - AGAINST,AGAINST,0,Colin
